,Artist Name,Song Title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
173,Mariah Carey,Shake It Off,0.777,0.493,2.0,-6.516,1.0,0.126,0.181,0.0,0.108,0.82,134.086,audio_features,4VKnkoNNM6yTb4cXXX3wqD,spotify:track:4VKnkoNNM6yTb4cXXX3wqD,https://api.spotify.com/v1/tracks/4VKnkoNNM6yTb4cXXX3wqD,https://api.spotify.com/v1/audio-analysis/4VKnkoNNM6yTb4cXXX3wqD,232840.0,4.0
174,The Killers,Mr. Brightside,0.352,0.911,1.0,-5.23,1.0,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973.0,4.0
175,50 Cent,Just a Lil Bit,0.489,0.692,1.0,-6.672,1.0,0.41,0.0322,0.00608,0.315,0.527,96.946,audio_features,4nva9EpKntUTs6CRSGBCn9,spotify:track:4nva9EpKntUTs6CRSGBCn9,https://api.spotify.com/v1/tracks/4nva9EpKntUTs6CRSGBCn9,https://api.spotify.com/v1/audio-analysis/4nva9EpKntUTs6CRSGBCn9,237707.0,4.0
176,Rihanna,Pon de Replay,0.779,0.64,7.0,-8.415,1.0,0.159,0.000155,0.00077,0.101,0.498,99.019,audio_features,4TsmezEQVSZNNPv5RJ65Ov,spotify:track:4TsmezEQVSZNNPv5RJ65Ov,https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov,https://api.spotify.com/v1/audio-analysis/4TsmezEQVSZNNPv5RJ65Ov,246960.0,4.0
177,The Game featuring 50 Cent,How We Do,0.713,0.496,0.0,-13.508,1.0,0.339,0.0164,0.229,0.0369,0.775,195.8,audio_features,4dvObSfgu2fiKIxcZxTaPs,spotify:track:4dvObSfgu2fiKIxcZxTaPs,https://api.spotify.com/v1/tracks/4dvObSfgu2fiKIxcZxTaPs,https://api.spotify.com/v1/audio-analysis/4dvObSfgu2fiKIxcZxTaPs,257009.0,4.0
178,Weezer,Beverly Hills,0.693,0.823,5.0,-3.761,1.0,0.0726,0.0932,0.0,0.328,0.741,87.904,audio_features,1yKu2MhpwzDXXH2tzG6xoa,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/audio-analysis/1yKu2MhpwzDXXH2tzG6xoa,196093.0,4.0
179,Rob Thomas,Lonely No More,0.551,0.896,9.0,-3.152,0.0,0.109,0.033,0.0,0.0899,0.858,171.79,audio_features,4faFAhOflLzhfJECveRwva,spotify:track:4faFAhOflLzhfJECveRwva,https://api.spotify.com/v1/tracks/4faFAhOflLzhfJECveRwva,https://api.spotify.com/v1/audio-analysis/4faFAhOflLzhfJECveRwva,226640.0,4.0
180,Lil Jon featuring Usher and Ludacris,Lovers & Friends,0.559,0.871,5.0,-5.338,0.0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,audio_features,6dBUzqjtbnIa1TwYbyw5CM,spotify:track:6dBUzqjtbnIa1TwYbyw5CM,https://api.spotify.com/v1/tracks/6dBUzqjtbnIa1TwYbyw5CM,https://api.spotify.com/v1/audio-analysis/6dBUzqjtbnIa1TwYbyw5CM,213920.0,4.0
181,Kelly Clarkson,Breakaway,0.446,0.701,9.0,-4.179,0.0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,audio_features,61Qhe2mHSLhUE04QeK4lkD,spotify:track:61Qhe2mHSLhUE04QeK4lkD,https://api.spotify.com/v1/tracks/61Qhe2mHSLhUE04QeK4lkD,https://api.spotify.com/v1/audio-analysis/61Qhe2mHSLhUE04QeK4lkD,237000.0,3.0
182,Will Smith,Switch,0.877,0.885,1.0,-4.966,1.0,0.17,0.007,0.000497,0.557,0.517,102.507,audio_features,2bmxx16hNi3W5FGzfFO9xX,spotify:track:2bmxx16hNi3W5FGzfFO9xX,https://api.spotify.com/v1/tracks/2bmxx16hNi3W5FGzfFO9xX,https://api.spotify.com/v1/audio-analysis/2bmxx16hNi3W5FGzfFO9xX,196653.0,4.0
183,The Black Eyed Peas,My Humps,0.89,0.646,6.0,-6.788,1.0,0.054,0.0336,0.000134,0.0265,0.856,129.976,audio_features,4XbhgSxKc2KEoVV43rnwSM,spotify:track:4XbhgSxKc2KEoVV43rnwSM,https://api.spotify.com/v1/tracks/4XbhgSxKc2KEoVV43rnwSM,https://api.spotify.com/v1/audio-analysis/4XbhgSxKc2KEoVV43rnwSM,231855.0,4.0
184,Usher,Caught Up,0.817,0.806,6.0,-4.606,1.0,0.0623,0.027,9e-06,0.119,0.805,110.086,audio_features,5zdUc1JRCImBYcDWgvFNpE,spotify:track:5zdUc1JRCImBYcDWgvFNpE,https://api.spotify.com/v1/tracks/5zdUc1JRCImBYcDWgvFNpE,https://api.spotify.com/v1/audio-analysis/5zdUc1JRCImBYcDWgvFNpE,224640.0,4.0
185,Papa Roach,Scars,0.384,0.921,11.0,-3.334,1.0,0.055,0.0948,0.0,0.168,0.471,89.922,audio_features,1UREw2MCfU0xwBzCAjxlUD,spotify:track:1UREw2MCfU0xwBzCAjxlUD,https://api.spotify.com/v1/tracks/1UREw2MCfU0xwBzCAjxlUD,https://api.spotify.com/v1/audio-analysis/1UREw2MCfU0xwBzCAjxlUD,208186.0,4.0
186,Gorillaz,Feel Good Inc.,0.818,0.705,6.0,-6.679,1.0,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640.0,4.0
187,3 Doors Down,Let Me Go,0.48,0.863,1.0,-4.914,0.0,0.0385,0.0181,0.0,0.111,0.491,91.972,audio_features,0nNVR2iDM3eVzEgMi78vQm,spotify:track:0nNVR2iDM3eVzEgMi78vQm,https://api.spotify.com/v1/tracks/0nNVR2iDM3eVzEgMi78vQm,https://api.spotify.com/v1/audio-analysis/0nNVR2iDM3eVzEgMi78vQm,243053.0,4.0
188,Green Day,Holiday,0.552,0.89,8.0,-3.409,1.0,0.0342,0.000143,0.0,0.888,0.716,146.525,audio_features,4VgEM12OeaN3GyBV487Me7,spotify:track:4VgEM12OeaN3GyBV487Me7,https://api.spotify.com/v1/tracks/4VgEM12OeaN3GyBV487Me7,https://api.spotify.com/v1/audio-analysis/4VgEM12OeaN3GyBV487Me7,232680.0,4.0
189,Fall Out Boy,"Sugar, We're Goin Down",0.494,0.842,7.0,-4.784,1.0,0.0843,0.00579,0.0,0.122,0.574,162.011,audio_features,2TfSHkHiFO4gRztVIkggkE,spotify:track:2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/audio-analysis/2TfSHkHiFO4gRztVIkggkE,229093.0,4.0
190,Pretty Ricky,Grind with Me,0.7,0.538,1.0,-5.952,1.0,0.045,0.000204,0.0,0.105,0.189,136.518,audio_features,3B7i9OKRRmIsSBHEbJz58Y,spotify:track:3B7i9OKRRmIsSBHEbJz58Y,https://api.spotify.com/v1/tracks/3B7i9OKRRmIsSBHEbJz58Y,https://api.spotify.com/v1/audio-analysis/3B7i9OKRRmIsSBHEbJz58Y,237733.0,4.0
191,Nickelback,Photograph,0.515,0.876,8.0,-3.756,1.0,0.0292,0.000932,0.000166,0.136,0.385,145.916,audio_features,3hb2ScEVkGchcAQqrPLP0R,spotify:track:3hb2ScEVkGchcAQqrPLP0R,https://api.spotify.com/v1/tracks/3hb2ScEVkGchcAQqrPLP0R,https://api.spotify.com/v1/audio-analysis/3hb2ScEVkGchcAQqrPLP0R,258920.0,4.0
192,Akon,Lonely,0.634,0.526,5.0,-7.881,0.0,0.0333,0.339,0.0,0.257,0.623,90.087,audio_features,4v7DCN09hgXkKazefkznDQ,spotify:track:4v7DCN09hgXkKazefkznDQ,https://api.spotify.com/v1/tracks/4v7DCN09hgXkKazefkznDQ,https://api.spotify.com/v1/audio-analysis/4v7DCN09hgXkKazefkznDQ,235800.0,4.0
