Artist,Song Title,Year,Rank,Genre,Decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
The Jive Five,My True Story,1961,6,Vocal,60s,0.225,0.473,3,-7.479,1,0.0326,0.805,0,0.261,0.64,182.268,audio_features,1zfxyezgvocPSjSVup5ND4,spotify:track:1zfxyezgvocPSjSVup5ND4,https://api.spotify.com/v1/tracks/1zfxyezgvocPSjSVup5ND4,https://api.spotify.com/v1/audio-analysis/1zfxyezgvocPSjSVup5ND4,154467,3
The Kid LAROI,Stay,2022,23,Pop,2020s,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806,4
The Kid Laroi,Without You,2021,17,Pop,2020s,0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,audio_features,27OeeYzk6klgBh83TSvGMA,spotify:track:27OeeYzk6klgBh83TSvGMA,https://api.spotify.com/v1/tracks/27OeeYzk6klgBh83TSvGMA,https://api.spotify.com/v1/audio-analysis/27OeeYzk6klgBh83TSvGMA,161385,4
The Killers,Mr. Brightside,2005,16,Rock,2000s,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4
The Kingsmen,The Jolly Green Giant,1965,39,Rock,60s,0.731,0.714,5,-9.159,1,0.0582,0.133,0,0.0901,0.741,132.386,audio_features,7EsyuIBXcGcEWGdkZMAIJi,spotify:track:7EsyuIBXcGcEWGdkZMAIJi,https://api.spotify.com/v1/tracks/7EsyuIBXcGcEWGdkZMAIJi,https://api.spotify.com/v1/audio-analysis/7EsyuIBXcGcEWGdkZMAIJi,117627,4
The Knack,My Sharona,1979,1,Pop,70s,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,audio_features,1HOMkjp0nHMaTnfAkslCQj,spotify:track:1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/tracks/1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/audio-analysis/1HOMkjp0nHMaTnfAkslCQj,295400,4
The Lemon Pipers,Green Tambourine,1968,47,Pop,60s,0.509,0.627,7,-7.392,1,0.0284,0.321,0.00254,0.24,0.423,111.006,audio_features,240FNg8tSGXr9OGswVMuO6,spotify:track:240FNg8tSGXr9OGswVMuO6,https://api.spotify.com/v1/tracks/240FNg8tSGXr9OGswVMuO6,https://api.spotify.com/v1/audio-analysis/240FNg8tSGXr9OGswVMuO6,146427,4
The Lettermen,Hurt So Bad,1969,30,Pop,60s,0.436,0.369,2,-15.899,0,0.0348,0.493,0,0.0565,0.499,102.055,audio_features,63ab3tF9sxQl9zXqnDI5Yk,spotify:track:63ab3tF9sxQl9zXqnDI5Yk,https://api.spotify.com/v1/tracks/63ab3tF9sxQl9zXqnDI5Yk,https://api.spotify.com/v1/audio-analysis/63ab3tF9sxQl9zXqnDI5Yk,139923,4
The Lovin' Spoonful,Daydream,1966,38,Rock,60s,0.822,0.332,1,-11.369,1,0.0506,0.834,0,0.11,0.834,110.802,audio_features,3c06k9x6MHHdPQi3ix68yF,spotify:track:3c06k9x6MHHdPQi3ix68yF,https://api.spotify.com/v1/tracks/3c06k9x6MHHdPQi3ix68yF,https://api.spotify.com/v1/audio-analysis/3c06k9x6MHHdPQi3ix68yF,139093,4
The Lovin' Spoonful,Did You Ever Have to Make Up Your Mind?,1966,48,Rock,60s,0.789,0.5,7,-9.064,1,0.0342,0.761,0,0.181,0.945,120.214,audio_features,06YcuDoEZvMcxgzvtzJTz4,spotify:track:06YcuDoEZvMcxgzvtzJTz4,https://api.spotify.com/v1/tracks/06YcuDoEZvMcxgzvtzJTz4,https://api.spotify.com/v1/audio-analysis/06YcuDoEZvMcxgzvtzJTz4,119373,4
The Lovin' Spoonful,Summer in the City,1966,35,Pop,60s,0.423,0.681,10,-9.756,1,0.0398,0.0592,1.77e-4,0.0889,0.56,110.461,audio_features,7AzFID6u1b3zIWbd9pb8Dk,spotify:track:7AzFID6u1b3zIWbd9pb8Dk,https://api.spotify.com/v1/tracks/7AzFID6u1b3zIWbd9pb8Dk,https://api.spotify.com/v1/audio-analysis/7AzFID6u1b3zIWbd9pb8Dk,160307,4
The Lumineers,Ho Hey,2013,12,Pop,2010s,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-6,0.0915,0.353,79.936,audio_features,0W4Kpfp1w2xkY3PrV714B7,spotify:track:0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/tracks/0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7,163133,4
The Main Ingredient,Everybody Plays the Fool,1972,29,R&B/Soul,70s,0.62,0.51,10,-10.665,1,0.0431,0.627,0,0.181,0.878,83.477,audio_features,0drfRiYTLDEoQUNlDjmUCk,spotify:track:0drfRiYTLDEoQUNlDjmUCk,https://api.spotify.com/v1/tracks/0drfRiYTLDEoQUNlDjmUCk,https://api.spotify.com/v1/audio-analysis/0drfRiYTLDEoQUNlDjmUCk,199493,4
The Main Ingredient,Just Don't Want to Be Lonely,1974,36,R&B/Soul,70s,0.567,0.649,7,-8.215,0,0.0354,0.445,7.11e-6,0.148,0.87,153.59,audio_features,2blyf1qXCNedBbfRLgdsU5,spotify:track:2blyf1qXCNedBbfRLgdsU5,https://api.spotify.com/v1/tracks/2blyf1qXCNedBbfRLgdsU5,https://api.spotify.com/v1/audio-analysis/2blyf1qXCNedBbfRLgdsU5,213227,4
The Mamas & the Papas,California Dreamin',1966,1,Pop,60s,0.552,0.608,1,-9.786,0,0.0345,0.352,0,0.0533,0.637,112.367,audio_features,4s6LhHAV5SEsOV0lC2tjvJ,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,162373,4
The Mamas & the Papas,"Monday, Monday",1966,24,Pop,60s,0.488,0.464,1,-9.496,1,0.0284,0.742,0,0.57,0.709,109.853,audio_features,3EFb1qDgIqf9MegIryKtDj,spotify:track:3EFb1qDgIqf9MegIryKtDj,https://api.spotify.com/v1/tracks/3EFb1qDgIqf9MegIryKtDj,https://api.spotify.com/v1/audio-analysis/3EFb1qDgIqf9MegIryKtDj,208293,4
The Manhattans,Kiss and Say Goodbye,1976,6,R&B/Soul,70s,0.645,0.42,10,-10.09,1,0.0624,0.555,0,0.125,0.583,129.084,audio_features,0rHiGIRASJq8snJGFJMpnI,spotify:track:0rHiGIRASJq8snJGFJMpnI,https://api.spotify.com/v1/tracks/0rHiGIRASJq8snJGFJMpnI,https://api.spotify.com/v1/audio-analysis/0rHiGIRASJq8snJGFJMpnI,266733,4
The Manhattans,Shining Star,1980,22,R&B/Soul,80s,0.612,0.329,4,-13.038,1,0.0365,0.0633,0,0.0658,0.572,74.046,audio_features,0np4arBSp4ZBOfXGZhXQ4I,spotify:track:0np4arBSp4ZBOfXGZhXQ4I,https://api.spotify.com/v1/tracks/0np4arBSp4ZBOfXGZhXQ4I,https://api.spotify.com/v1/audio-analysis/0np4arBSp4ZBOfXGZhXQ4I,281853,4
The Mar-Keys,Last Night,1961,15,Pop,60s,0.723,0.565,0,-4.175,1,0.0386,0.448,0.866,0.0708,0.859,126.588,audio_features,7H22uQMwKWl43uagzO4Pnn,spotify:track:7H22uQMwKWl43uagzO4Pnn,https://api.spotify.com/v1/tracks/7H22uQMwKWl43uagzO4Pnn,https://api.spotify.com/v1/audio-analysis/7H22uQMwKWl43uagzO4Pnn,159173,4
The Marcels,Blue Moon,1961,40,Pop,60s,0.617,0.444,7,-10.133,1,0.0371,0.698,0,0.0999,0.913,127.699,audio_features,0pnfT3OLqlnIvO0uMYgCfM,spotify:track:0pnfT3OLqlnIvO0uMYgCfM,https://api.spotify.com/v1/tracks/0pnfT3OLqlnIvO0uMYgCfM,https://api.spotify.com/v1/audio-analysis/0pnfT3OLqlnIvO0uMYgCfM,133453,4
The Marvelettes,Playboy,1962,27,Jazz,60s,0.863,0.691,0,-5.611,1,0.0535,0.371,0,0.0597,0.916,123.757,audio_features,5jsxE1nDuRrEgN9gmbWWYS,spotify:track:5jsxE1nDuRrEgN9gmbWWYS,https://api.spotify.com/v1/tracks/5jsxE1nDuRrEgN9gmbWWYS,https://api.spotify.com/v1/audio-analysis/5jsxE1nDuRrEgN9gmbWWYS,164840,4
The McCoys,Hang On Sloopy,1965,30,Rock,60s,0.765,0.516,7,-12.099,1,0.0334,0.167,0,0.0723,0.936,115.248,audio_features,0i7O5MtSTXvR4BEY7stpjF,spotify:track:0i7O5MtSTXvR4BEY7stpjF,https://api.spotify.com/v1/tracks/0i7O5MtSTXvR4BEY7stpjF,https://api.spotify.com/v1/audio-analysis/0i7O5MtSTXvR4BEY7stpjF,231800,4
The Mindbenders,A Groovy Kind of Love,1966,20,Rock,60s,0.444,0.502,11,-13.791,0,0.031,0.472,1.9e-5,0.115,0.484,98.789,audio_features,2xOEmK42jfYwj0biDzNlW2,spotify:track:2xOEmK42jfYwj0biDzNlW2,https://api.spotify.com/v1/tracks/2xOEmK42jfYwj0biDzNlW2,https://api.spotify.com/v1/audio-analysis/2xOEmK42jfYwj0biDzNlW2,121003,4
The Miracles,"Baby, Baby Don't Cry",1969,37,Pop,60s,0.521,0.354,7,-13.323,0,0.0252,0.5,0,0.109,0.662,95.727,audio_features,5kJpLI5axvOQbGt0x4Nsko,spotify:track:5kJpLI5axvOQbGt0x4Nsko,https://api.spotify.com/v1/tracks/5kJpLI5axvOQbGt0x4Nsko,https://api.spotify.com/v1/audio-analysis/5kJpLI5axvOQbGt0x4Nsko,242467,4
The Miracles,Love Machine,1976,7,Pop,70s,0.741,0.829,5,-12.048,1,0.0554,0.0637,0,0.048,0.818,143.738,audio_features,1b833AsiKCEhLLxmdQu9Hw,spotify:track:1b833AsiKCEhLLxmdQu9Hw,https://api.spotify.com/v1/tracks/1b833AsiKCEhLLxmdQu9Hw,https://api.spotify.com/v1/audio-analysis/1b833AsiKCEhLLxmdQu9Hw,181440,4
The Miracles,Shop Around,1961,24,R&B/Soul,60s,0.552,0.7,7,-4.533,1,0.0295,0.809,0,0.805,0.901,132.005,audio_features,47IRIQxGDe2Sc6F4pe2FMf,spotify:track:47IRIQxGDe2Sc6F4pe2FMf,https://api.spotify.com/v1/tracks/47IRIQxGDe2Sc6F4pe2FMf,https://api.spotify.com/v1/audio-analysis/47IRIQxGDe2Sc6F4pe2FMf,170760,4
The Moments,Love on a Two-Way Street,1970,25,R&B/Soul,70s,0.472,0.339,2,-10.969,1,0.0392,0.61,0,0.289,0.242,141.357,audio_features,2gImbBWvXQWQ9ZDSQUWvNI,spotify:track:2gImbBWvXQWQ9ZDSQUWvNI,https://api.spotify.com/v1/tracks/2gImbBWvXQWQ9ZDSQUWvNI,https://api.spotify.com/v1/audio-analysis/2gImbBWvXQWQ9ZDSQUWvNI,217067,4
The Monkees,Last Train to Clarksville,1966,4,Pop,60s,0.239,0.618,0,-8.464,1,0.033,0.0305,0,0.721,0.683,197.499,audio_features,3h4t9qpFktohHeUQc3hZCa,spotify:track:3h4t9qpFktohHeUQc3hZCa,https://api.spotify.com/v1/tracks/3h4t9qpFktohHeUQc3hZCa,https://api.spotify.com/v1/audio-analysis/3h4t9qpFktohHeUQc3hZCa,164093,4
The Moody Blues,Go Now,1965,50,Rock,60s,0.347,0.608,5,-7.881,0,0.0373,0.465,0,0.0833,0.67,118.813,audio_features,7mnDpb8u9sqeJ9uu1x3H2I,spotify:track:7mnDpb8u9sqeJ9uu1x3H2I,https://api.spotify.com/v1/tracks/7mnDpb8u9sqeJ9uu1x3H2I,https://api.spotify.com/v1/audio-analysis/7mnDpb8u9sqeJ9uu1x3H2I,192507,3
The Moody Blues,Nights in White Satin,1972,32,Rock,70s,0.195,0.483,4,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71,audio_features,6L5BZEcZmD6RBJnimzlyKr,spotify:track:6L5BZEcZmD6RBJnimzlyKr,https://api.spotify.com/v1/tracks/6L5BZEcZmD6RBJnimzlyKr,https://api.spotify.com/v1/audio-analysis/6L5BZEcZmD6RBJnimzlyKr,269107,4
The Motels,Only the Lonely,1982,29,Rock,80s,0.637,0.313,8,-16.631,1,0.0338,0.0503,0.00169,0.0864,0.709,115.442,audio_features,7v3dSsVMPy7jd4hcx6sKb0,spotify:track:7v3dSsVMPy7jd4hcx6sKb0,https://api.spotify.com/v1/tracks/7v3dSsVMPy7jd4hcx6sKb0,https://api.spotify.com/v1/audio-analysis/7v3dSsVMPy7jd4hcx6sKb0,196200,4
The Music Explosion,Little Bit O' Soul,1967,11,Rock,60s,0.719,0.671,6,-11.183,1,0.0381,0.0157,0.695,0.0692,0.962,129.176,audio_features,6hB3S9Soxx8owlTO8ETvhF,spotify:track:6hB3S9Soxx8owlTO8ETvhF,https://api.spotify.com/v1/tracks/6hB3S9Soxx8owlTO8ETvhF,https://api.spotify.com/v1/audio-analysis/6hB3S9Soxx8owlTO8ETvhF,142155,4
The Newbeats,Bread and Butter,1964,26,Pop,60s,0.71,0.546,2,-14.582,1,0.0469,0.757,0.00981,0.152,0.897,82.182,audio_features,4RJi2cYNOxfklHZZ7foR2y,spotify:track:4RJi2cYNOxfklHZZ7foR2y,https://api.spotify.com/v1/tracks/4RJi2cYNOxfklHZZ7foR2y,https://api.spotify.com/v1/audio-analysis/4RJi2cYNOxfklHZZ7foR2y,122720,4
The Notorious B.I.G.,Big Poppa,1995,47,Hip-Hop/Rap,90s,0.78,0.575,9,-7.247,0,0.273,0.43,0,0.143,0.773,84.492,audio_features,2g8HN35AnVGIk7B8yMucww,spotify:track:2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/tracks/2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/audio-analysis/2g8HN35AnVGIk7B8yMucww,252747,4
The Notorious B.I.G.,Hypnotize,1997,25,Hip-Hop/Rap,90s,0.901,0.697,9,-3.439,1,0.28,0.145,0,0.287,0.67,93.941,audio_features,7KwZNVEaqikRSBSpyhXK2j,spotify:track:7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/tracks/7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/audio-analysis/7KwZNVEaqikRSBSpyhXK2j,229827,4
The Notorious B.I.G.,One More Chance/Stay with Me,1995,23,Soundtrack,90s,0.725,0.68,0,-6.037,1,0.224,0.149,0,0.127,0.695,90.964,audio_features,7fXhkARAtS66kxexMIAx8O,spotify:track:7fXhkARAtS66kxexMIAx8O,https://api.spotify.com/v1/tracks/7fXhkARAtS66kxexMIAx8O,https://api.spotify.com/v1/audio-analysis/7fXhkARAtS66kxexMIAx8O,268707,4
The O'Jays,Back Stabbers,1972,35,R&B/Soul,70s,0.751,0.714,10,-11.614,1,0.0374,0.317,0,0.639,0.935,124.379,audio_features,0KpMY3D2G8253VTZbDBUmA,spotify:track:0KpMY3D2G8253VTZbDBUmA,https://api.spotify.com/v1/tracks/0KpMY3D2G8253VTZbDBUmA,https://api.spotify.com/v1/audio-analysis/0KpMY3D2G8253VTZbDBUmA,186093,4
The O'Jays,Love Train,1973,32,R&B/Soul,70s,0.743,0.572,0,-9.627,1,0.0493,0.186,1.44e-5,0.163,0.675,122.658,audio_features,28285KFbyCq8sJofn58qlD,spotify:track:28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/tracks/28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/audio-analysis/28285KFbyCq8sJofn58qlD,178400,4
The O'Jays,Use ta Be My Girl,1978,42,Pop,70s,0.65,0.614,1,-7.367,1,0.0522,0.528,0,0.167,0.872,111.477,audio_features,7AmJATXFg6Mj2grzZXkqq2,spotify:track:7AmJATXFg6Mj2grzZXkqq2,https://api.spotify.com/v1/tracks/7AmJATXFg6Mj2grzZXkqq2,https://api.spotify.com/v1/audio-analysis/7AmJATXFg6Mj2grzZXkqq2,198173,4
The O'Kaysions,Girl Watcher,1968,45,Rock,60s,0.655,0.595,9,-9.191,1,0.0398,0.697,1.11e-4,0.129,0.936,92.179,audio_features,4hFijVSyGeulZaLRJSGU5G,spotify:track:4hFijVSyGeulZaLRJSGU5G,https://api.spotify.com/v1/tracks/4hFijVSyGeulZaLRJSGU5G,https://api.spotify.com/v1/audio-analysis/4hFijVSyGeulZaLRJSGU5G,157000,4
The Oak Ridge Boys,Elvira,1981,31,Country,80s,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.053900000000000003,0.86,126.946,audio_features,0mG66FLhO0iZ6XCAGdjpax,spotify:track:0mG66FLhO0iZ6XCAGdjpax,https://api.spotify.com/v1/tracks/0mG66FLhO0iZ6XCAGdjpax,https://api.spotify.com/v1/audio-analysis/0mG66FLhO0iZ6XCAGdjpax,225627,4
The Orlons,South Street,1963,36,Pop,60s,0.571,0.725,5,-5.303,1,0.213,0.136,0,0.177,0.817,186.902,audio_features,2yoTFqvgtJgEK68lfUC9Kp,spotify:track:2yoTFqvgtJgEK68lfUC9Kp,https://api.spotify.com/v1/tracks/2yoTFqvgtJgEK68lfUC9Kp,https://api.spotify.com/v1/audio-analysis/2yoTFqvgtJgEK68lfUC9Kp,132453,4
The Orlons,The Wah-Watusi,1962,24,Pop,60s,0.768,0.684,4,-6.116,0,0.0398,0.138,8.98e-4,0.0642,0.887,134.116,audio_features,1txHbsMQPOPqjigbBXTULL,spotify:track:1txHbsMQPOPqjigbBXTULL,https://api.spotify.com/v1/tracks/1txHbsMQPOPqjigbBXTULL,https://api.spotify.com/v1/audio-analysis/1txHbsMQPOPqjigbBXTULL,150240,4
The Osmonds,Down by the Lazy River,1972,36,Pop,70s,0.6,0.909,1,-5.154,0,0.0742,0.433,0,0.337,0.94,141.678,audio_features,49ZAeWd40u4py51DpjEY8p,spotify:track:49ZAeWd40u4py51DpjEY8p,https://api.spotify.com/v1/tracks/49ZAeWd40u4py51DpjEY8p,https://api.spotify.com/v1/audio-analysis/49ZAeWd40u4py51DpjEY8p,163093,4
The Osmonds,One Bad Apple,1971,4,Pop,70s,0.6,0.567,0,-7.163,1,0.0398,0.382,0,0.213,0.92,101.041,audio_features,50UoJUrslRVqG0cg6uboyn,spotify:track:50UoJUrslRVqG0cg6uboyn,https://api.spotify.com/v1/tracks/50UoJUrslRVqG0cg6uboyn,https://api.spotify.com/v1/audio-analysis/50UoJUrslRVqG0cg6uboyn,164973,4
The Outsiders,Time Won't Let Me,1966,32,Rock,60s,0.438,0.425,11,-20.396,0,0.0307,0.35,4.03e-5,0.48,0.841,150.238,audio_features,7i4rIZqwNg4wtmYO6SDKru,spotify:track:7i4rIZqwNg4wtmYO6SDKru,https://api.spotify.com/v1/tracks/7i4rIZqwNg4wtmYO6SDKru,https://api.spotify.com/v1/audio-analysis/7i4rIZqwNg4wtmYO6SDKru,181733,4
The Platters,Harbor Lights,1960,50,R&B/Soul,60s,0.26,0.29,5,-13.38,1,0.0293,0.913,0.00064899999999999995,0.153,0.303,78.797,audio_features,3bZGw3sNQ1rQoosJzr7G2e,spotify:track:3bZGw3sNQ1rQoosJzr7G2e,https://api.spotify.com/v1/tracks/3bZGw3sNQ1rQoosJzr7G2e,https://api.spotify.com/v1/audio-analysis/3bZGw3sNQ1rQoosJzr7G2e,194867,4
The Pointer Sisters,Automatic,1984,48,R&B/Soul,80s,0.803,0.656,5,-7.53,1,0.0556,0.0934,0,0.324,0.926,110.544,audio_features,38TuEl4QqLM1VtJ5LK6FK0,spotify:track:38TuEl4QqLM1VtJ5LK6FK0,https://api.spotify.com/v1/tracks/38TuEl4QqLM1VtJ5LK6FK0,https://api.spotify.com/v1/audio-analysis/38TuEl4QqLM1VtJ5LK6FK0,287013,4
The Pointer Sisters,Fire,1979,15,R&B/Soul,70s,0.65,0.615,1,-9.332,1,0.0342,0.201,0.00235,0.0805,0.637,118.294,audio_features,65lHwG8JFJs67PnOUhCYPq,spotify:track:65lHwG8JFJs67PnOUhCYPq,https://api.spotify.com/v1/tracks/65lHwG8JFJs67PnOUhCYPq,https://api.spotify.com/v1/audio-analysis/65lHwG8JFJs67PnOUhCYPq,210640,4
The Pointer Sisters,Jump (For My Love),1984,18,R&B/Soul,80s,0.842,0.697,10,-13.796,0,0.0654,0.161,1.01e-4,0.583,0.916,134.533,audio_features,3L9ClO1W5KmebIXTrlKShF,spotify:track:3L9ClO1W5KmebIXTrlKShF,https://api.spotify.com/v1/tracks/3L9ClO1W5KmebIXTrlKShF,https://api.spotify.com/v1/audio-analysis/3L9ClO1W5KmebIXTrlKShF,267227,4
The Pointer Sisters,Neutron Dance,1985,38,R&B/Soul,80s,0.752,0.839,9,-6.879,1,0.0503,0.0236,0,0.263,0.864,104.794,audio_features,3Uyxe1fbF4zWSEwy38qgMw,spotify:track:3Uyxe1fbF4zWSEwy38qgMw,https://api.spotify.com/v1/tracks/3Uyxe1fbF4zWSEwy38qgMw,https://api.spotify.com/v1/audio-analysis/3Uyxe1fbF4zWSEwy38qgMw,253413,4
The Pointer Sisters,Slow Hand,1981,19,R&B/Soul,80s,0.826,0.558,6,-7.766,1,0.0322,0.403,1.94e-5,0.0631,0.359,110.77,audio_features,3fvDLsiTHPQNgzuMd3Mpb5,spotify:track:3fvDLsiTHPQNgzuMd3Mpb5,https://api.spotify.com/v1/tracks/3fvDLsiTHPQNgzuMd3Mpb5,https://api.spotify.com/v1/audio-analysis/3fvDLsiTHPQNgzuMd3Mpb5,231960,4
The Police,Every Breath You Take,1983,1,Rock,80s,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,1JSTJqkT5qHq8MDJnJbRE1,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4
The Poppy Family,Which Way You Goin' Billy?,1970,26,Pop,70s,0.508,0.67,1,-10.834,1,0.0346,0.416,0.0575,0.0868,0.646,93.406,audio_features,6TtWuzlHNTvtnpO0pI83MU,spotify:track:6TtWuzlHNTvtnpO0pI83MU,https://api.spotify.com/v1/tracks/6TtWuzlHNTvtnpO0pI83MU,https://api.spotify.com/v1/audio-analysis/6TtWuzlHNTvtnpO0pI83MU,203427,4
The Pretenders,Back on the Chain Gang,1983,26,Rock,80s,0.61,0.814,2,-6.742,1,0.0269,3.87e-5,0.778,0.131,0.7,153.034,audio_features,7gtTkEWb2BbjG6nJ3jZqZg,spotify:track:7gtTkEWb2BbjG6nJ3jZqZg,https://api.spotify.com/v1/tracks/7gtTkEWb2BbjG6nJ3jZqZg,https://api.spotify.com/v1/audio-analysis/7gtTkEWb2BbjG6nJ3jZqZg,234999,4
The Pretenders,Brass in Pocket,1980,41,Rock,80s,0.689,0.486,9,-8.684,1,0.0308,3.2e-4,0.633,0.166,0.736,98.786,audio_features,03FjZ30iDfIXMJSiavbT5r,spotify:track:03FjZ30iDfIXMJSiavbT5r,https://api.spotify.com/v1/tracks/03FjZ30iDfIXMJSiavbT5r,https://api.spotify.com/v1/audio-analysis/03FjZ30iDfIXMJSiavbT5r,185627,4
The Rascals,A Beautiful Morning,1968,35,Rock,60s,0.503,0.484,5,-12.833,0,0.0311,0.399,0,0.345,0.8,122.203,audio_features,3QwbKe0s8TcNclzXAXHeHy,spotify:track:3QwbKe0s8TcNclzXAXHeHy,https://api.spotify.com/v1/tracks/3QwbKe0s8TcNclzXAXHeHy,https://api.spotify.com/v1/audio-analysis/3QwbKe0s8TcNclzXAXHeHy,151800,4
The Rascals,People Got to Be Free,1968,5,Pop,60s,0.685,0.696,10,-8.137,1,0.0364,0.466,0,0.195,0.96,126.019,audio_features,5tUEIByLWg1sYWajZ2x5zx,spotify:track:5tUEIByLWg1sYWajZ2x5zx,https://api.spotify.com/v1/tracks/5tUEIByLWg1sYWajZ2x5zx,https://api.spotify.com/v1/audio-analysis/5tUEIByLWg1sYWajZ2x5zx,181787,4
The Rebels,Wild Weekend,1963,16,Surf,60s,0.568,0.81,2,-5.658,1,0.0581,0.609,0.554,0.117,0.642,124.953,audio_features,1aPdVWDcTG2Qn0ziCoHkaG,spotify:track:1aPdVWDcTG2Qn0ziCoHkaG,https://api.spotify.com/v1/tracks/1aPdVWDcTG2Qn0ziCoHkaG,https://api.spotify.com/v1/audio-analysis/1aPdVWDcTG2Qn0ziCoHkaG,138627,4
The Righteous Brothers,(You're My) Soul and Inspiration,1966,12,Pop,60s,0.48,0.416,10,-11.692,1,0.0847,0.77,6.81e-4,0.966,0.428,93.701,audio_features,7ES3QjxzmFKMJWt90giLsv,spotify:track:7ES3QjxzmFKMJWt90giLsv,https://api.spotify.com/v1/tracks/7ES3QjxzmFKMJWt90giLsv,https://api.spotify.com/v1/audio-analysis/7ES3QjxzmFKMJWt90giLsv,206107,4
The Righteous Brothers,Just Once in My Life,1965,44,Pop,60s,0.321,0.403,2,-13.115,1,0.0344,0.666,0.341,0.189,0.26,94.675,audio_features,3Qg7WE98qRezh4Jq9fCKr8,spotify:track:3Qg7WE98qRezh4Jq9fCKr8,https://api.spotify.com/v1/tracks/3Qg7WE98qRezh4Jq9fCKr8,https://api.spotify.com/v1/audio-analysis/3Qg7WE98qRezh4Jq9fCKr8,227013,4
The Righteous Brothers,Unchained Melody,1965,21,Pop,60s,0.339,0.208,0,-16.725,1,0.0308,0.396,5.19e-4,0.18,0.288,98.54,audio_features,2qhASBzpbFhPRtrnZ5lLnz,spotify:track:2qhASBzpbFhPRtrnZ5lLnz,https://api.spotify.com/v1/tracks/2qhASBzpbFhPRtrnZ5lLnz,https://api.spotify.com/v1/audio-analysis/2qhASBzpbFhPRtrnZ5lLnz,218013,3
The Righteous Brothers,You've Lost That Lovin' Feelin',1965,5,Pop,60s,0.34,0.402,11,-12.943,1,0.0743,0.855,0.00939,0.945,0.57,94.506,audio_features,7GzisMgxLZgCi0Ed3yTw9y,spotify:track:7GzisMgxLZgCi0Ed3yTw9y,https://api.spotify.com/v1/tracks/7GzisMgxLZgCi0Ed3yTw9y,https://api.spotify.com/v1/audio-analysis/7GzisMgxLZgCi0Ed3yTw9y,424227,4
The Rip Chords,Hey Little Cobra,1964,43,Rock,60s,0.563,0.754,6,-7.442,1,0.0676,0.531,0,0.379,0.918,156.664,audio_features,5LV5LgYnApxTF0BoZ3cDye,spotify:track:5LV5LgYnApxTF0BoZ3cDye,https://api.spotify.com/v1/tracks/5LV5LgYnApxTF0BoZ3cDye,https://api.spotify.com/v1/audio-analysis/5LV5LgYnApxTF0BoZ3cDye,119960,4
The Rolling Stones,(I Can't Get No) Satisfaction,1965,3,Rock,60s,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813,4
